Index	CorrectMemoryResponse	ItemNumber	List	ItemType	Ambiguity	MemoryLoad	Condition	Region_1RT.rt	Region_2RT.rt	Region_3RT.rt	Region_4RT.rt	TotalRT	ComprehensionRT.keys	ReferentChoice	ComprehensionRT.rt	Memory_ComprehensionRT.keys	Memory_ComprehensionRT.corr	Memory_ComprehensionRT.rt	Region_5RT.rt	Region_6RT.rt	Region_7RT.rt	expName	session	participant	WMC
53	p	297	5	Exp	Amb	High	AmbHigh	0.469146013	0.318887949	0.302474976	0.319127083	2.616352797	2	Sub	2.8688519	p	1	3.968999147	0.335625887	0.335616827	0.535474062	List5	1	P975	60
54	p	320	5	Filler	NA	NA	MatchMMLow	0.402328968	0.319221973	0.352392197	0.318980932	2.547689199	3	None	2.102551937	q	0	3.485517025	0.418939829	0.366983175	0.368842125	List5	1	P975	60
55	p	296	5	Exp	One	High	OneHigh	0.418987989	0.352240801	0.318917036	0.319090128	2.583071947	1	Obj	1.901708126	p	1	2.735645056	0.335875988	0.368988991	0.468971014	List5	1	P975	60
56	space	328	5	Filler	NA	NA	MatchFFLow	0.002318144	1.03571105	0.335909128	0.352669001	2.766734123	3	None	3.282311916	space	1	1.252436161	0.302242994	0.368906975	0.368976831	List5	1	P975	60
57	space	312	5	Exp	Amb	Low	AmbLow	0.21893096	0.63577199	0.402368069	0.419028044	2.882995845	1	Obj	1.719063997	space	1	1.602400064	0.385568857	0.385761023	0.435566902	List5	1	P975	60
58	space	304	5	Exp	No	Low	NoLow	0.585920095	0.552406073	0.418864012	0.435688972	3.266903162	3	None	7.668070078	space	1	2.302452087	0.369300127	0.419053078	0.485670805	List5	1	P975	60
59	space	354	5	Filler	NA	NA	NeutralFNLow	1.285756826	0.519071102	0.385773897	0.485969782	4.266897678	1	Obj	1.635503054	space	1	2.302256823	0.63591218	0.485502005	0.468911886	List5	1	P975	60
60	q	295	5	Exp	No	High	NoHigh	0.652451038	0.369248152	0.352425098	0.41920495	3.248414277	3	None	5.733932018	p	0	4.952577114	0.352610111	0.366963863	0.735511065	List5	1	P975	60
61	space	360	5	Filler	NA	NA	NeutralFN	0.869019985	0.518861055	0.385555029	0.552304029	5.066529273	1	Obj	2.635351181	space	1	1.502441883	0.402281046	0.652827024	1.685681105	List5	1	P975	60
62	space	298	5	Exp	No	Low	NoLow	0.635868073	0.485517979	0.485542059	0.468950033	3.566520214	3	None	3.45036602	space	1	1.685942173	0.519108057	0.418976068	0.552557945	List5	1	P975	60
63	space	353	5	Filler	NA	NA	NeutralMN	0.819053173	0.435591936	0.40260005	0.43579483	3.466435194	2	Sub	2.785571098	space	1	1.452390909	0.468868017	0.385532141	0.518995047	List5	1	P975	60
64	space	311	5	Exp	One	Low	OneLow	0.585901976	0.418977976	0.60228014	0.769000053	3.799814224	1	Obj	4.702442884	space	1	1.035601139	0.45233202	0.385652065	0.585669994	List5	1	P975	60
65	q	321	5	Filler	NA	NA	MatchMMLow	0.568989038	0.402200937	0.385565996	0.385706902	4.265988111	2	Sub	4.466312885	p	0	2.202355862	0.402350187	0.352168083	1.769006968	List5	1	P975	60
66	q	331	5	Filler	NA	NA	MatchFF	0.619465113	0.468994856	0.368957996	0.385689974	3.350095987	2	Sub	1.700299025	p	0	1.785628796	0.402325153	0.402212858	0.702450037	List5	1	P975	60
67	space	316	5	Exp	No	Low	NoLow	1.08566308	0.619125128	0.367186069	0.452207088	3.832123518	3	None	2.150562048	space	1	2.585952997	0.369486094	0.485635996	0.452820063	List5	1	P975	60
68	space	359	5	Filler	NA	NA	NeutralFN	0.602105141	0.419464111	0.402096033	0.43364501	3.129086256	2	Sub	1.517282009	space	1	1.769090891	0.400469065	0.385607004	0.485699892	List5	1	P975	60
69	q	333	5	Filler	NA	NA	MismatchMFLow	0.519041061	0.386034966	0.368771076	0.435595036	2.862255336	2	Sub	2.485795975	q	1	7.919589043	0.352174044	0.416992188	0.383646965	List5	1	P975	60
70	q	302	5	Exp	One	High	OneHigh	0.967068911	0.41940093	0.302345037	0.35228014	3.662503718	1	Obj	2.201592207	q	1	6.986167908	0.352223873	0.35217905	0.917005777	List5	1	P975	60
71	space	346	5	Filler	NA	NA	MismatchFM	0.952605009	0.419041872	0.33591485	0.335730076	3.200552702	1	Obj	2.201451063	space	1	1.302290916	0.385872841	0.352247	0.419141054	List5	1	P975	60
72	p	343	5	Filler	NA	NA	MismatchFM	3.752562046	0.98564887	0.335850954	0.468930006	6.68325591	2	Sub	1.919080019	p	1	7.035910845	0.368966103	0.352435827	0.418862104	List5	1	P975	60
1	space	412	6	Filler	NA	NA	MismatchFMLow	1.385362148	0.868760109	1.852138996	3.352023125	10.23127055	2	Obj	3.735917091	space	1	0.918827057	0.818896055	0.985481977	0.968608141	List6	1	P132	15
2	space	395	6	Filler	NA	NA	MatchMM	1.051805973	0.902085066	0.768755913	1.052210093	7.581563235	2	Obj	2.18540597	space	1	0.702016115	0.969081163	0.852114916	1.985510111	List6	1	P132	15
3	space	371	6	Exp	Amb	Low	AmbLow	0.652295828	0.950280905	0.735193014	0.818845987	6.529833556	2	Obj	7.768701077	space	1	0.568562984	0.75225997	0.752223969	1.868733883	List6	1	P132	15
4	space	413	6	Filler	NA	NA	MismatchFMLow	0.933655024	0.585622072	0.685453892	1.085849047	5.51461196	1	Sub	2.498857975	space	1	0.702093124	0.819221973	0.685461998	0.719347954	List6	1	P132	15
5	space	377	6	Exp	Amb	Low	AmbLow	0.502027035	0.468859911	0.585431814	0.635752916	4.315262555	2	Obj	3.052067041	space	1	0.568921089	0.668776989	0.568670034	0.885743856	List6	1	P132	15
6	space	414	6	Filler	NA	NA	MismatchFMLow	0.702362061	0.668688059	0.485805035	0.668632984	7.782373906	2	Obj	4.21797204	space	1	0.568883896	0.71912384	0.651932955	3.885828972	List6	1	P132	15
7	p	381	6	Exp	No	High	NoHigh	1.435410023	1.018647909	0.735599041	0.518744946	6.564426899	2	Obj	2.068087101	p	1	6.452241182	0.602031946	0.451858997	1.802134037	List6	1	P132	15
8	space	408	6	Filler	NA	NA	MismatchMF	0.93539691	0.568502903	0.501944065	0.718884945	5.24794078	3	None	2.652715921	space	1	0.569163799	0.618788958	0.585475922	1.318947077	List6	1	P132	15
9	q	363	6	Exp	No	High	NoHigh	0.86905098	0.652273893	0.635274887	0.618883133	4.681606053	3	None	5.868942022	q	1	3.651858091	0.585270166	0.585535049	0.735317945	List6	1	P132	15
10	space	402	6	Filler	NA	NA	MatchFF	1.468991041	0.485482931	0.602106094	1.151948929	5.681627988	2	Obj	2.785725117	space	1	0.635835886	0.685619116	0.585383892	0.702095985	List6	1	P132	15
11	space	365	6	Exp	Amb	Low	AmbLow	0.816921949	0.469383001	0.468499184	0.502007008	4.07845831	2	Obj	3.152448893	space	1	1.552489042	0.700337172	0.43588686	0.685423136	List6	1	P132	15
12	space	406	6	Filler	NA	NA	MismatchMFLow	0.635434866	0.668869019	0.535376072	1.385234118	6.947872163	2	Obj	2.484068871	space	1	0.502635002	0.818651199	0.718667984	2.185638905	List6	1	P132	15
13	space	364	6	Exp	One	Low	OneLow	0.418805122	0.852643967	0.51879096	0.952150106	5.564563512	1	Sub	6.134237051	space	1	0.751867056	0.668079138	0.485110044	1.668984175	List6	1	P132	15
14	p	399	6	Filler	NA	NA	MatchFFLow	1.050277948	0.485260963	0.535405159	0.785835981	4.378111838	2	Obj	1.569070101	p	1	4.618752956	0.501948118	0.502349854	0.517033815	List6	1	P132	15
15	space	390	6	Exp	No	Low	NoLow	1.068708897	0.485503912	0.968666077	1.435510874	7.08126855	2	Obj	5.36907196	space	1	0.518666983	1.585412979	0.468672991	1.06879282	List6	1	P132	15
16	q	416	6	Filler	NA	NA	MismatchFM	0.750104904	0.435876131	0.402363062	1.235329151	4.73074913	2	Obj	4.31712985	q	1	3.052045822	0.818853855	0.552346945	0.535875082	List6	1	P132	15
17	p	423	6	Filler	NA	NA	NeutralMN	1.717035055	0.485558033	0.518863916	1.202040195	5.643071173	1	Sub	1.618175983	q	0	5.502228022	0.550595999	0.567060947	0.601917028	List6	1	P132	15
18	p	373	6	Exp	One	High	OneHigh	1.368732929	0.66899085	0.618973017	0.835355043	5.931822776	1	Sub	6.368980885	p	1	2.419141054	0.835348129	0.468652964	1.135769844	List6	1	P132	15
19	q	404	6	Filler	NA	NA	MatchFF	1.452276945	1.06873703	0.633188963	0.718786955	6.077152729	2	Obj	1.568705082	q	1	2.98550415	0.833682775	0.518512011	0.85196805	List6	1	P132	15
20	space	366	6	Exp	No	Low	NoLow	1.285470963	0.48544693	0.452091932	0.519165993	6.231776715	2	Obj	4.352855206	space	1	0.768516064	0.585361004	0.568598032	2.335641861	List6	1	P132	15
21	q	391	6	Filler	NA	NA	MatchMMLow	2.118850946	0.483749866	0.535439968	0.685844898	5.328896761	1	Sub	1.252080917	q	1	3.218677998	0.552406073	0.402293921	0.550311089	List6	1	P132	15
22	p	362	6	Exp	Amb	High	AmbHigh	0.652105093	0.502418995	0.435317039	0.418588161	3.514852285	1	Sub	9.86927104	p	1	6.38559103	0.452014923	0.568771124	0.48563695	List6	1	P132	15
23	q	422	6	Filler	NA	NA	NeutralMN	1.335570097	0.402148962	0.468662024	0.501773834	4.364894152	2	Obj	2.185508013	p	0	4.052018166	0.418985128	0.585356951	0.652397156	List6	1	P132	15
24	q	387	6	Exp	No	High	NoHigh	0.985404015	0.485212803	0.485224962	0.368648052	4.181565761	1	Sub	6.885374069	p	0	4.218788147	0.485702991	0.485641956	0.885730982	List6	1	P132	15
25	q	417	6	Filler	NA	NA	MismatchFM	2.018847942	0.551970959	0.618676901	1.068828821	5.762449503	1	Sub	1.769146919	q	1	5.985509872	0.41849494	0.468616009	0.617013931	List6	1	P132	15
26	q	380	6	Exp	Amb	High	AmbHigh	1.200418949	0.652074099	1.08545804	0.817130804	5.144790888	2	Obj	2.635602951	p	0	6.3024261	0.45202899	0.385569096	0.55211091	List6	1	P132	15
27	space	401	6	Filler	NA	NA	MatchFF	1.3856709	0.685438871	0.501882076	0.818619967	5.846050739	1	Sub	1.902092218	space	1	0.602045059	0.616842985	0.618567944	1.219027996	List6	1	P132	15
28	space	378	6	Exp	No	Low	NoLow	0.651915789	1.168143988	0.902593851	0.668097019	5.347118617	3	None	4.335402966	space	1	0.635437012	0.518723965	0.552153826	0.885490179	List6	1	P132	15
29	q	427	6	Filler	NA	NA	NeutralFNLow	0.835427046	0.518447876	0.468816042	0.552062035	3.986177207	1	Sub	1.302051067	q	1	9.869343996	0.518763065	0.406765938	0.685895205	List6	1	P132	15
30	p	375	6	Exp	No	High	NoHigh	1.885457039	0.552098036	0.4687078	0.60206008	5.648098946	2	Obj	2.668389082	p	1	1.88598299	0.552737951	0.56824708	1.01879096	List6	1	P132	15
31	p	410	6	Filler	NA	NA	MismatchMF	2.002187967	0.518546104	0.435456991	0.685475111	5.814384936	2	Obj	1.58452487	q	0	5.736020803	0.468824148	0.951976776	0.751917839	List6	1	P132	15
32	q	379	6	Exp	One	High	OneHigh	3.052274942	1.217133045	1.568840027	0.785247803	8.746798754	2	Obj	2.434875965	q	1	9.486083984	0.702142	0.552408934	0.868752003	List6	1	P132	15
33	space	419	6	Filler	NA	NA	NeutralMN	1.63586092	0.518585205	0.552005053	0.469235897	4.615498067	1	Sub	1.635404825	space	1	0.935671091	0.518771172	0.485435963	0.435603857	List6	1	P132	15
34	p	386	6	Exp	Amb	High	AmbHigh	0.902123928	0.68573308	0.435170889	1.102322102	4.648551941	2	Obj	1.819283009	p	1	3.485891819	0.402340889	0.452510118	0.668350935	List6	1	P132	15
35	p	428	6	Filler	NA	NA	NeutralFNLow	1.400166035	0.451945066	0.935346127	0.60195303	5.012553215	2	Obj	2.101482153	p	1	3.302093983	0.468658924	0.58545804	0.569025993	List6	1	P132	15
36	q	385	6	Exp	One	High	OneHigh	1.152067184	0.452014923	0.418624163	0.451971054	3.781083344	1	Sub	2.950500965	q	1	7.135653973	0.418694019	0.452013969	0.435698032	List6	1	P132	15
37	space	420	6	Filler	NA	NA	NeutralMN	1.952247858	0.835338116	0.802848101	0.835615873	6.031847716	2	Sub	3.117166996	space	1	0.752110004	0.585239887	0.551467896	0.469089985	List6	1	P132	15
38	space	389	6	Exp	Amb	Low	AmbLow	0.635603905	0.685245037	0.785320997	0.685302019	6.227752924	1	Obj	8.252911091	space	1	1.235407829	0.667078972	0.53547883	2.233723164	List6	1	P132	15
39	space	396	6	Filler	NA	NA	MatchMM	2.60215807	0.568922997	0.568667889	0.618731022	6.298635961	2	Sub	1.267655134	space	1	0.602300167	0.685365915	0.519232035	0.735558033	List6	1	P132	15
40	p	361	6	Exp	One	High	OneHigh	0.769096851	0.752090931	0.419093132	0.7521348	4.232007981	1	Obj	3.933765888	p	1	3.835464001	0.38578105	0.468577147	0.68523407	List6	1	P132	15
41	p	421	6	Filler	NA	NA	NeutralMN	1.918823004	0.385336161	0.518719912	0.418683052	7.048143388	2	Sub	1.683229923	p	1	4.018801928	0.618662119	0.452409983	2.735509157	List6	1	P132	15
42	space	382	6	Exp	One	Low	OneLow	0.819146872	0.502161026	0.51856184	0.883568048	5.346402883	2	Sub	4.602634907	space	1	0.635349989	0.685474157	0.468711853	1.468779087	List6	1	P132	15
43	space	394	6	Filler	NA	NA	MatchMM	0.668671131	0.45215106	0.56873703	1.002101183	4.731496573	2	Sub	2.085336924	space	1	0.618875027	0.785823107	0.568655968	0.685357094	List6	1	P132	15
44	space	372	6	Exp	No	Low	NoLow	0.451967955	0.535262108	0.502752781	0.435358047	4.59876895	2	Sub	4.201704979	space	1	0.635669947	0.368885994	0.56923914	1.735302925	List6	1	P132	15
45	q	409	6	Filler	NA	NA	MismatchMF	0.935475111	0.635422945	0.535346985	0.550476074	4.763321876	2	Sub	1.185436964	p	0	4.702229023	0.518829107	0.502514839	1.085256815	List6	1	P132	15
46	p	397	6	Filler	NA	NA	MatchMM	1.952291965	0.452472925	0.40207696	0.452000141	4.598895072	1	Obj	2.784240961	p	1	7.86895299	0.435396194	0.419243813	0.485413074	List6	1	P132	15
47	q	398	6	Filler	NA	NA	MatchFFLow	1.218671083	0.385246038	0.35187602	0.451888084	3.897141216	2	Sub	1.217316866	q	1	6.268918991	0.568645	0.452086926	0.468728065	List6	1	P132	15
48	space	424	6	Filler	NA	NA	NeutralMN	0.769136906	0.50199008	0.418757915	0.468671799	3.496446848	1	Obj	1.368177176	space	1	0.585390091	0.402073145	0.48369503	0.452121973	List6	1	P132	15
49	p	429	6	Filler	NA	NA	NeutralFN	2.852199078	0.502315044	0.502008915	0.535706043	5.948555946	2	Sub	1.718882084	q	0	3.852501154	0.535394907	0.518783092	0.502148867	List6	1	P132	15
50	space	407	6	Filler	NA	NA	MismatchMFLow	0.868791819	0.485328913	0.402043104	0.418781042	4.465503932	2	Sub	1.450300932	space	1	0.818776846	0.768979073	0.619420052	0.902159929	List6	1	P132	15
51	p	411	6	Filler	NA	NA	MismatchMF	0.785590887	0.485611916	0.469173908	0.818949223	3.81613803	2	Sub	1.302386045	p	1	5.935590982	0.402282	0.38578105	0.468749046	List6	1	P132	15
52	space	430	6	Filler	NA	NA	NeutralFN	0.768630981	0.50201416	0.451982021	0.735785007	3.648072242	1	Obj	1.351027012	space	1	0.685518026	0.402092934	0.385231018	0.402336121	List6	1	P132	15
53	p	369	6	Exp	No	High	NoHigh	1.233701944	0.535434961	0.402087927	0.351952791	3.977898597	2	Sub	2.784671068	p	1	10.00246191	0.368541002	0.467059851	0.619120121	List6	1	P132	15
54	p	392	6	Filler	NA	NA	MatchMMLow	1.468832016	0.335328102	0.38569212	0.435343027	3.881949425	3	None	2.635872126	p	1	4.552675962	0.402054071	0.418750048	0.435950041	List6	1	P132	15
55	p	368	6	Exp	Amb	High	AmbHigh	1.65211916	0.468887806	0.485288143	0.652024984	4.832035303	1	Obj	3.034002066	p	1	3.268611908	0.602185011	0.452455044	0.519075155	List6	1	P132	15
56	space	400	6	Filler	NA	NA	MatchFFLow	1.202121019	0.701883078	0.552175045	0.502447844	5.198362828	1	Obj	1.684476137	space	1	0.585768938	0.652142048	0.669010878	0.918582916	List6	1	P132	15
57	space	384	6	Exp	No	Low	NoLow	0.485852957	0.735536814	0.485313892	0.668695927	3.998790742	1	Obj	2.652445078	space	1	0.618296146	0.535498142	0.568690062	0.519202948	List6	1	P132	15
58	space	376	6	Exp	One	Low	OneLow	0.752158165	1.152231932	0.502442122	0.618839025	4.882142306	2	Sub	2.435477018	space	1	0.569179058	0.519140005	0.535392046	0.801939011	List6	1	P132	15
59	space	426	6	Filler	NA	NA	NeutralFNLow	0.833644867	0.502235889	0.718586922	0.569255114	4.097245932	1	Obj	1.668786049	space	1	0.468791008	0.552143097	0.452554941	0.468825102	List6	1	P132	15
60	q	367	6	Exp	One	High	OneHigh	2.035434008	0.402129889	0.435724974	0.468549013	5.231437923	2	Sub	2.735361099	q	1	6.602590799	0.385512114	0.418682814	1.085405111	List6	1	P132	15
61	space	432	6	Filler	NA	NA	NeutralFN	3.002072096	2.085469007	0.868852139	0.452012062	7.631443263	1	Obj	3.783973932	space	1	0.635419846	0.351907969	0.418684006	0.452445984	List6	1	P132	15
62	space	370	6	Exp	One	Low	OneLow	0.400266886	0.502017975	0.452353954	0.619087219	5.130841256	2	Sub	5.166725874	space	1	0.619048834	0.50207305	0.435603142	2.21943903	List6	1	P132	15
63	space	425	6	Filler	NA	NA	NeutralMN	0.850224018	0.602357864	0.685453892	1.269076109	6.880071878	2	Sub	1.918853998	space	1	0.735398054	0.485524893	0.63532114	2.352113962	List6	1	P132	15
64	space	383	6	Exp	Amb	Low	AmbLow	0.751979828	0.516973972	0.452330828	0.551924944	4.813565493	1	Obj	8.000735044	space	1	0.419023037	0.585745811	0.485290051	1.469320059	List6	1	P132	15
65	q	393	6	Filler	NA	NA	MatchMMLow	0.769309044	0.60215497	0.602436066	0.685670853	4.799968958	1	Obj	3.134714127	q	1	4.086109877	0.619603157	0.535498857	0.985296011	List6	1	P132	15
66	q	403	6	Filler	NA	NA	MatchFF	2.352224827	0.53534317	0.384703875	0.951926947	6.213702918	2	Sub	2.517519951	q	1	4.202530146	0.785724163	0.485160828	0.718619108	List6	1	P132	15
67	space	388	6	Exp	One	Low	OneLow	0.768805981	0.469163179	0.652158976	0.635347128	4.8649714	2	Sub	7.268951893	space	1	0.585281134	0.668647051	0.602174044	1.068675041	List6	1	P132	15
68	space	431	6	Filler	NA	NA	NeutralFN	0.502002954	0.468751907	0.585325003	0.635267973	4.56421995	2	Sub	1.201538086	space	1	0.435333014	0.602113008	0.568727016	1.202032089	List6	1	P132	15
69	q	405	6	Filler	NA	NA	MismatchMFLow	0.73545599	0.619204998	0.569204092	0.618713856	4.015661955	2	Sub	0.902258873	q	1	5.169252157	0.602085114	0.468653917	0.402343988	List6	1	P132	15
70	q	374	6	Exp	Amb	High	AmbHigh	1.435456038	0.568694115	0.535387039	0.618771076	5.398148298	1	Obj	11.16586685	p	0	13.68610406	0.535732031	0.468683004	1.235424995	List6	1	P132	15
71	space	418	6	Filler	NA	NA	MismatchFM	1.318896055	0.635390997	0.368749142	0.385313988	3.914901018	1	Obj	1.051846027	space	1	0.485441923	0.402055025	0.352013826	0.452481985	List6	1	P132	15
72	p	415	6	Filler	NA	NA	MismatchFM	1.952218056	0.418812037	0.61872077	0.502080917	4.698142768	2	Sub	1.03571105	p	1	2.152072906	0.402076006	0.385454178	0.418780804	List6	1	P132	15
1	space	412	6	Filler	NA	NA	MismatchFMLow	2.818745852	0.768679857	1.235911131	3.235720873	9.931105138	2	Obj	2.435588837	space	1	1.285204172	0.73526907	0.452174187	0.684604168	List6	1	P268	60
2	space	395	6	Filler	NA	NA	MatchMM	1.068732023	1.202167988	1.101935148	1.418776989	7.629370451	2	Obj	2.318618059	space	1	1.802038193	1.035492182	0.818527937	0.983738184	List6	1	P268	60
3	space	371	6	Exp	Amb	Low	AmbLow	1.150407076	0.702055931	0.818575859	0.451951981	5.746223927	2	Obj	5.551553965	space	1	0.98528409	0.86858511	0.552205801	1.202442169	List6	1	P268	60
4	space	413	6	Filler	NA	NA	MismatchFMLow	0.902163982	0.535442829	0.435678005	2.552210808	7.648672818	1	Sub	3.235342979	space	1	0.902457952	0.552179098	0.385219097	2.285778999	List6	1	P268	60
5	space	377	6	Exp	Amb	Low	AmbLow	1.052639008	1.152045965	0.902047873	0.752228975	11.84858871	1	Sub	1.635468006	space	1	0.718717098	0.668765068	0.61872077	6.702141047	List6	1	P268	60
6	space	414	6	Filler	NA	NA	MismatchFMLow	0.635680199	0.435662985	0.402090788	0.685759068	7.781616927	2	Obj	2.601881981	space	1	1.018771172	0.651938915	0.418488979	4.551995993	List6	1	P268	60
7	p	381	6	Exp	No	High	NoHigh	1.21894598	0.568187952	0.468760014	0.501934052	5.01519394	3	None	2.418450832	p	1	11.7356391	0.469188929	0.352370977	1.435806036	List6	1	P268	60
8	space	408	6	Filler	NA	NA	MismatchMF	0.985312939	1.202013969	0.768787146	1.852535009	6.965111018	2	Obj	1.818763018	space	1	0.802433968	0.501958132	0.385366917	1.269136906	List6	1	P268	60
9	q	363	6	Exp	No	High	NoHigh	0.735599995	1.052494049	0.752198935	0.48541379	4.982513668	3	None	2.985516071	q	1	7.219040155	0.45203805	0.419317961	1.085450888	List6	1	P268	60
10	space	402	6	Filler	NA	NA	MatchFF	0.952548027	0.652230978	0.43531394	0.968676805	4.830430746	2	Obj	1.868746996	space	1	0.918974876	0.502447844	0.418915987	0.900297165	List6	1	P268	60
11	space	365	6	Exp	Amb	Low	AmbLow	0.535395861	0.752651215	0.635289907	0.835386038	6.864539385	1	Sub	1.951993942	space	1	1.018943071	0.968526125	0.485236168	2.652054071	List6	1	P268	60
12	space	406	6	Filler	NA	NA	MismatchMFLow	0.318676949	0.585217953	0.802075863	1.302077055	5.663916589	2	Obj	1.468255997	space	1	0.768939018	0.518550873	0.552034855	1.585283041	List6	1	P268	60
13	space	364	6	Exp	One	Low	OneLow	0.868788958	1.085722923	0.452106953	0.816956043	5.579430342	1	Sub	1.351203918	space	1	0.752136946	0.501879215	0.502015114	1.351961136	List6	1	P268	60
14	p	399	6	Filler	NA	NA	MatchFFLow	9.702340841	0.635691166	0.452059984	0.652640104	13.09894204	2	Obj	1.802185059	p	1	2.835820198	0.602028847	0.435378075	0.618803024	List6	1	P268	60
15	space	390	6	Exp	No	Low	NoLow	1.335737944	0.68523097	0.918729067	0.518640995	6.014138222	3	None	4.268938065	space	1	0.918717861	0.551907063	0.751953125	1.251939058	List6	1	P268	60
16	q	416	6	Filler	NA	NA	MismatchFM	3.218912125	0.468783855	0.38527298	0.885734081	6.564522982	2	Obj	1.283601046	q	1	6.202175856	0.41856885	0.384957075	0.802294016	List6	1	P268	60
17	p	423	6	Filler	NA	NA	NeutralMN	5.135513067	0.485399961	0.60233593	0.535847902	8.19910693	1	Sub	1.584063053	p	1	5.735605001	0.435524225	0.335910797	0.668575048	List6	1	P268	60
18	p	373	6	Exp	One	High	OneHigh	4.300433874	0.383562088	0.418429136	0.485272169	6.743889092	1	Sub	2.102017879	p	1	7.019309998	0.385230064	0.418630838	0.352330923	List6	1	P268	60
19	q	404	6	Filler	NA	NA	MatchFF	5.085607052	0.401976109	0.383656979	0.435415983	7.828126909	2	Obj	1.685412169	q	1	4.935933113	0.418802977	0.385669947	0.716997862	List6	1	P268	60
20	space	366	6	Exp	No	Low	NoLow	0.918968201	0.435357809	0.368834972	0.501881123	3.99606514	3	None	2.218981028	space	1	0.702300072	0.352015972	0.767020941	0.651986122	List6	1	P268	60
21	q	391	6	Filler	NA	NA	MatchMMLow	1.252382994	0.48547411	0.402045012	0.301797867	4.331192734	1	Sub	1.584379911	q	1	4.302212	0.868759871	0.568642855	0.452090025	List6	1	P268	60
22	p	362	6	Exp	Amb	High	AmbHigh	1.818733931	0.635241032	0.350417852	0.385586023	4.262850762	1	Sub	3.652343988	p	1	3.118623972	0.318730116	0.352171898	0.40196991	List6	1	P268	60
23	q	422	6	Filler	NA	NA	NeutralMN	3.652132988	0.318650961	0.319043875	0.317009211	5.696545125	2	Obj	1.351977825	q	1	13.06906486	0.285526991	0.285351038	0.518830061	List6	1	P268	60
